,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
845,167175,2,PUBLIC USE / PIONEER PARK,213,2018-01-22 13:35:54,2018-01-22 16:03:13,0 days 02:27:20.000000000,0 days 02:27:01.000000000,16.410999999999998,CPS Server,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,1.25,1.25,22,0,1,2018,13.5,16.0,13.128799999999998,2018-1-22,15
852,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,465,2018-01-22 16:41:43,2018-01-22 18:21:35,0 days 01:39:49.000000000,0 days 01:39:39.000000000,7.156000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,679849,84025,0.75,0.75,22,0,1,2018,16.75,18.25,9.541333333333334,2018-1-22,15
826,167437,1,PUBLIC USE / 300 SOUTH,1183,2018-01-22 11:06:53,2018-01-22 16:13:32,0 days 05:06:42.000000000,0 days 05:06:23.000000000,23.566999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1069021,84105,2.5,2.5,22,0,1,2018,11.0,16.25,9.426799999999998,2018-1-22,15
848,212301,1,PACKSIZE / CLEAN AIR 2,42,2018-01-22 15:09:36,2018-01-22 17:11:09,0 days 02:01:31.000000000,0 days 02:01:21.000000000,12.603,Plug Out at Vehicle,Level 2,Salt Lake City,40.742352000000004,-111.98126200000002,1244671,84121,1.0,1.0,22,0,1,2018,15.25,17.25,12.603,2018-1-22,15
824,210241,2,PACKSIZE / CLEAN AIR 14,52,2018-01-22 10:16:48,2018-01-22 14:14:54,0 days 03:58:03.000000000,0 days 03:57:56.000000000,9.912,Plug Out at Vehicle,Level 2,Salt Lake City,40.742313,-111.981071,1087311,84119,2.0,2.0,22,0,1,2018,10.25,14.25,4.956,2018-1-22,15
793,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,498,2018-01-22 06:14:15,2018-01-22 06:58:03,0 days 00:43:48.000000000,0 days 00:43:40.000000000,16.695,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,823227,84105,0.25,0.25,22,0,1,2018,6.25,7.0,66.78,2018-1-22,15
825,153363,1B,RMP NTO OFFICE / NTO WEST LOT FC,500,2018-01-22 10:59:46,2018-01-22 11:27:43,0 days 00:27:57.000000000,0 days 00:27:48.000000000,15.565999999999999,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1354601,84054,0.25,0.25,22,0,1,2018,11.0,11.5,62.263999999999996,2018-1-22,15
795,167347,2,PUBLIC USE / 159 S. MAIN ST,1516627496,2018-01-22 06:25:03,2018-01-22 12:07:21,0 days 05:42:18.000000000,0 days 04:19:36.000000000,15.499,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1275721,84111,2.75,2.25,22,0,1,2018,6.5,12.0,5.636,2018-1-22,15
796,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,1516630380,2018-01-22 07:13:07,2018-01-22 12:30:37,0 days 05:17:30.000000000,0 days 05:14:49.000000000,16.570999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1217291,84128,2.75,2.5,22,0,1,2018,7.25,12.5,6.025818181818181,2018-1-22,15
797,128725,1,RMP NTO OFFICE / STATION 1,1074,2018-01-22 07:19:10,2018-01-22 15:30:06,0 days 08:10:58.000000000,0 days 05:04:15.000000000,20.668000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,386027,84302,4.0,2.5,22,0,1,2018,7.25,15.5,5.167000000000001,2018-1-22,15
798,210199,1,PACKSIZE / CLEAN AIR 6,118,2018-01-22 07:20:06,2018-01-22 17:34:15,0 days 10:14:09.000000000,0 days 01:35:56.000000000,4.551,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,1137391,84075,5.0,0.75,22,0,1,2018,7.25,17.5,0.9102,2018-1-22,15
799,167437,1,PUBLIC USE / 300 SOUTH,1182,2018-01-22 07:21:52,2018-01-22 08:11:49,0 days 00:49:56.000000000,0 days 00:49:43.000000000,5.582999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1010781,84103,0.5,0.5,22,0,1,2018,7.25,8.25,11.165999999999999,2018-1-22,15
800,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,474,2018-01-22 07:22:30,2018-01-22 19:33:06,0 days 12:10:35.000000000,0 days 02:08:39.000000000,6.371,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,785525,84041,6.0,1.0,22,0,1,2018,7.25,19.5,1.0618333333333334,2018-1-22,15
801,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,447,2018-01-22 07:28:18,2018-01-22 11:59:49,0 days 04:31:33.000000000,0 days 04:31:18.000000000,13.56,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,736191,84405,2.25,2.25,22,0,1,2018,7.5,12.0,6.026666666666667,2018-1-22,15
802,210199,2,PACKSIZE / CLEAN AIR 6,119,2018-01-22 07:37:53,2018-01-22 11:08:35,0 days 03:30:42.000000000,0 days 03:13:13.000000000,8.415,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,521537,84020,1.75,1.5,22,0,1,2018,7.5,11.25,4.808571428571428,2018-1-22,15
803,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,475,2018-01-22 07:45:43,2018-01-22 11:43:21,0 days 03:57:40.000000000,0 days 03:57:26.000000000,12.663,Customer,Level 2,Salt Lake City,40.771259,-111.93231999999999,1350161,84037,2.0,2.0,22,0,1,2018,7.75,11.75,6.3315,2018-1-22,15
804,210215,2,PACKSIZE / CLEAN AIR 10,107,2018-01-22 07:47:37,2018-01-22 11:54:37,0 days 04:06:59.000000000,0 days 03:17:26.000000000,9.804,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,343251,84109,2.0,1.75,22,0,1,2018,7.75,12.0,4.902,2018-1-22,15
805,210213,1,PACKSIZE / CLEAN AIR 11,82,2018-01-22 07:48:27,2018-01-22 17:58:27,0 days 10:10:00.000000000,0 days 04:03:57.000000000,9.731,Plug Out at Vehicle,Level 2,Salt Lake City,40.742413,-111.98162099999999,1301971,84111,5.0,2.0,22,0,1,2018,7.75,18.0,1.9462,2018-1-22,15
806,210203,2,PACKSIZE / CLEAN AIR 7,53,2018-01-22 07:48:57,2018-01-22 16:39:40,0 days 08:50:43.000000000,0 days 03:43:51.000000000,10.982000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,803613,84054,4.5,1.75,22,0,1,2018,7.75,16.75,2.4404444444444446,2018-1-22,15
807,204577,1,PACKSIZE / CLEAN AIR 4,139,2018-01-22 07:54:16,2018-01-22 18:06:24,0 days 10:12:07.000000000,0 days 04:35:17.000000000,13.245999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,716103,84121,5.0,2.25,22,0,1,2018,8.0,18.0,2.6491999999999996,2018-1-22,15
794,210209,1,PACKSIZE / CLEAN AIR 12,80,2018-01-22 06:14:32,2018-01-22 11:33:52,0 days 05:19:20.000000000,0 days 01:57:39.000000000,6.0089999999999995,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1458111,84121,2.75,1.0,22,0,1,2018,6.25,11.5,2.185090909090909,2018-1-22,15
809,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,1516633003,2018-01-22 07:56:50,2018-01-22 12:01:36,0 days 04:04:46.000000000,0 days 03:44:35.000000000,8.497,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1301491,84107,2.0,1.75,22,0,1,2018,8.0,12.0,4.2485,2018-1-22,15
808,210207,1,PACKSIZE / CLEAN AIR 9,101,2018-01-22 07:56:45,2018-01-22 18:06:27,0 days 10:09:42.000000000,0 days 01:42:33.000000000,4.62,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,333033,84124,5.0,0.75,22,0,1,2018,8.0,18.0,0.924,2018-1-22,15
823,144179,1,FLEET / SLC FACILITIES,536,2018-01-22 10:03:00,2018-01-22 11:18:51,0 days 01:15:53.000000000,0 days 01:15:37.000000000,7.36,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,0.75,0.75,22,0,1,2018,10.0,11.25,9.813333333333334,2018-1-22,15
821,167347,1,PUBLIC USE / 159 S. MAIN ST,602,2018-01-22 09:25:31,2018-01-22 12:03:41,0 days 02:38:09.000000000,0 days 02:37:48.000000000,8.201,Customer,Level 2,Salt Lake City,40.76569,-111.890976,630723,84070,1.25,1.25,22,0,1,2018,9.5,12.0,6.5608,2018-1-22,15
820,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,499,2018-01-22 09:15:43,2018-01-22 09:56:59,0 days 00:41:16.000000000,0 days 00:41:08.000000000,12.339,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,823227,84105,0.25,0.25,22,0,1,2018,9.25,10.0,49.356,2018-1-22,15
819,167485,2,PUBLIC USE / LIBRARY SQUA P1,100,2018-01-22 08:54:27,2018-01-22 17:06:19,0 days 08:11:52.000000000,0 days 01:18:20.000000000,2.437,Plug Out at Vehicle,Level 2,Salt Lake City,40.759426,-111.883629,522355,84115,4.0,0.75,22,0,1,2018,9.0,17.0,0.60925,2018-1-22,15
818,210225,1,PACKSIZE / CLEAN AIR 13,159,2018-01-22 08:34:19,2018-01-22 18:00:31,0 days 09:26:12.000000000,0 days 02:05:08.000000000,5.968999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,1114701,84096,4.75,1.0,22,0,1,2018,8.5,18.0,1.2566315789473683,2018-1-22,15
817,212307,1,PACKSIZE / CLEAN AIR 1,93,2018-01-22 08:32:25,2018-01-22 17:18:56,0 days 08:46:31.000000000,0 days 03:37:26.000000000,13.32,Plug Out at Vehicle,Level 2,Salt Lake City,40.74242,-111.98172,1087571,84014,4.5,1.75,22,0,1,2018,8.5,17.25,2.96,2018-1-22,15
822,167175,1,PUBLIC USE / PIONEER PARK,212,2018-01-22 09:55:03,2018-01-22 18:55:50,0 days 09:00:46.000000000,0 days 04:17:25.000000000,19.28,Plug Out at Vehicle,Level 2,Salt Lake City,40.762714,-111.900902,836446,84105,4.5,2.25,22,0,1,2018,10.0,19.0,4.2844444444444445,2018-1-22,15
815,210203,1,PACKSIZE / CLEAN AIR 7,54,2018-01-22 08:19:31,2018-01-22 18:46:41,0 days 10:27:10.000000000,0 days 02:39:20.000000000,6.2860000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.742409,-111.98151399999999,1180891,84104,5.25,1.25,22,0,1,2018,8.25,18.75,1.1973333333333334,2018-1-22,15
814,121987,2,FLEET / PSB-FIRE 2,983,2018-01-22 08:18:18,2018-01-22 16:14:39,0 days 07:56:26.000000000,0 days 02:04:15.000000000,6.172999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6587V,,4.0,1.0,22,0,1,2018,8.25,16.25,1.5432499999999998,2018-1-22,15
813,210225,2,PACKSIZE / CLEAN AIR 13,158,2018-01-22 08:11:06,2018-01-22 17:28:28,0 days 09:17:22.000000000,0 days 03:19:32.000000000,7.938,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,1079571,84104,4.75,1.75,22,0,1,2018,8.25,17.5,1.671157894736842,2018-1-22,15
812,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,462,2018-01-22 08:01:46,2018-01-22 11:01:22,0 days 02:59:36.000000000,0 days 02:18:24.000000000,6.289,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1439391,77429,1.5,1.25,22,0,1,2018,8.0,11.0,4.192666666666667,2018-1-22,15
811,210207,2,PACKSIZE / CLEAN AIR 9,102,2018-01-22 07:58:31,2018-01-22 16:56:48,0 days 08:58:17.000000000,0 days 03:29:11.000000000,6.067,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1092231,84111,4.5,1.75,22,0,1,2018,8.0,17.0,1.3482222222222222,2018-1-22,15
810,204577,2,PACKSIZE / CLEAN AIR 4,140,2018-01-22 07:57:33,2018-01-22 16:11:20,0 days 08:13:47.000000000,0 days 03:55:38.000000000,12.377,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,1113081,84104,4.0,2.0,22,0,1,2018,8.0,16.25,3.09425,2018-1-22,15
816,182105,1,PUBLIC USE / FAIRMONT PARK,1516634440,2018-01-22 08:20:48,2018-01-22 10:01:41,0 days 01:40:56.000000000,0 days 01:40:35.000000000,10.347000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,1003571,84037,0.75,0.75,22,0,1,2018,8.25,10.0,13.796000000000001,2018-1-22,15
903,128725,1,RMP NTO OFFICE / STATION 1,1078,2018-01-23 13:25:36,2018-01-23 16:01:48,0 days 02:36:12.000000000,0 days 00:08:50.000000000,0.187,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,785525,84041,1.25,0.0,23,1,1,2018,13.5,16.0,0.1496,2018-1-23,16
902,167437,1,PUBLIC USE / 300 SOUTH,1190,2018-01-23 13:07:22,2018-01-23 14:34:28,0 days 01:27:04.000000000,0 days 01:26:47.000000000,2.338,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,271473,ut,0.75,0.75,23,1,1,2018,13.0,14.5,3.1173333333333333,2018-1-23,16
901,204577,2,PACKSIZE / CLEAN AIR 4,143,2018-01-23 13:07:13,2018-01-23 17:35:40,0 days 04:28:27.000000000,0 days 02:01:07.000000000,4.457,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,1079571,84104,2.25,1.0,23,1,1,2018,13.0,17.5,1.980888888888889,2018-1-23,16
900,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,1516737964,2018-01-23 13:06:11,2018-01-23 17:02:26,0 days 03:56:15.000000000,0 days 03:18:37.000000000,10.01,CPS Server,Level 2,Salt Lake City,40.771267,-111.932449,1131511,84123,2.0,1.75,23,1,1,2018,13.0,17.0,5.005,2018-1-23,16
899,167175,1,PUBLIC USE / PIONEER PARK,214,2018-01-23 13:02:25,2018-01-23 15:52:13,0 days 02:49:49.000000000,0 days 02:49:29.000000000,17.692,CPS Server,Level 2,Salt Lake City,40.762714,-111.900902,1151281,84118,1.5,1.5,23,1,1,2018,13.0,15.75,11.794666666666666,2018-1-23,16
896,128725,1,RMP NTO OFFICE / STATION 1,1077,2018-01-23 12:36:48,2018-01-23 13:19:33,0 days 00:42:48.000000000,0 days 00:42:39.000000000,1.8840000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,386027,84302,0.25,0.25,23,1,1,2018,12.5,13.25,7.5360000000000005,2018-1-23,16
897,182139,2,PUBLIC USE / SUGAR HOUSE,1516736673,2018-01-23 12:44:56,2018-01-23 13:35:53,0 days 00:51:00.000000000,0 days 00:50:35.000000000,3.13,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,0.5,0.5,23,1,1,2018,12.75,13.5,6.26,2018-1-23,16
895,144179,1,FLEET / SLC FACILITIES,539,2018-01-23 12:24:54,2018-01-24 09:16:40,0 days 20:51:46.000000000,0 days 03:35:22.000000000,14.475,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,10.5,1.75,23,1,1,2018,12.5,9.25,1.3785714285714286,2018-1-23,16
894,167347,1,PUBLIC USE / 159 S. MAIN ST,606,2018-01-23 12:00:07,2018-01-23 14:00:55,0 days 02:00:50.000000000,0 days 02:00:24.000000000,7.329,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,,,1.0,1.0,23,1,1,2018,12.0,14.0,7.329,2018-1-23,16
893,121747,2,FLEET / PSB-FIRE,948,2018-01-23 11:59:08,2018-01-23 13:47:01,0 days 01:47:55.000000000,0 days 01:47:43.000000000,10.645999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6585V,,1.0,1.0,23,1,1,2018,12.0,13.75,10.645999999999999,2018-1-23,16
904,176447,2,SALT LAKE CITY / PSB-FIRE NORTH,324,2018-01-23 13:28:32,2018-01-24 09:28:04,0 days 19:59:31.000000000,0 days 01:41:58.000000000,7.178,Plug Out at Vehicle,Level 2,Salt Lake City,40.759009999999996,-111.88205,6583V,,10.0,0.75,23,1,1,2018,13.5,9.5,0.7178,2018-1-23,16
892,117979,2,FLEET / LIBRARY POOL,34,2018-01-23 11:47:04,2018-01-24 09:43:18,0 days 21:56:13.000000000,0 days 02:42:19.000000000,8.477,Plug Out at Vehicle,Level 2,Salt Lake City,40.758465,-111.883247,6573V,,11.0,1.25,23,1,1,2018,11.75,9.75,0.7706363636363637,2018-1-23,16
898,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,452,2018-01-23 12:55:28,2018-01-23 17:09:33,0 days 04:14:05.000000000,0 days 03:47:53.000000000,14.45,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1054141,84123,2.0,2.0,23,1,1,2018,13.0,17.25,7.225,2018-1-23,16
905,121987,2,FLEET / PSB-FIRE 2,985,2018-01-23 13:32:30,2018-01-23 14:53:52,0 days 01:21:23.000000000,0 days 01:21:12.000000000,4.4030000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.758915,-111.882034,6587V,,0.75,0.75,23,1,1,2018,13.5,15.0,5.870666666666668,2018-1-23,16
913,210209,1,PACKSIZE / CLEAN AIR 12,84,2018-01-23 15:19:43,2018-01-23 16:07:39,0 days 00:47:59.000000000,0 days 00:47:53.000000000,2.5860000000000003,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1458111,84121,0.5,0.5,23,1,1,2018,15.25,16.0,5.172000000000001,2018-1-23,16
907,128725,2,RMP NTO OFFICE / STATION 1,1079,2018-01-23 13:41:58,2018-01-23 15:29:53,0 days 01:47:58.000000000,0 days 01:30:57.000000000,4.158,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,386027,84302,1.0,0.75,23,1,1,2018,13.75,15.5,4.158,2018-1-23,16
908,210225,1,PACKSIZE / CLEAN AIR 13,162,2018-01-23 13:52:49,2018-01-23 16:55:24,0 days 03:02:32.000000000,0 days 03:02:19.000000000,11.363,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,1257051,84009,1.5,1.5,23,1,1,2018,13.75,17.0,7.575333333333333,2018-1-23,16
909,212307,2,PACKSIZE / CLEAN AIR 1,96,2018-01-23 14:06:50,2018-01-23 16:57:19,0 days 02:50:32.000000000,0 days 02:50:17.000000000,9.466000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.74242,-111.98172,1282681,84093,1.5,1.5,23,1,1,2018,14.0,17.0,6.310666666666667,2018-1-23,16
910,182139,1,PUBLIC USE / SUGAR HOUSE,952,2018-01-23 14:47:04,2018-01-23 15:07:55,0 days 00:20:49.000000000,0 days 00:20:42.000000000,2.414,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1429571,84117,0.25,0.25,23,1,1,2018,14.75,15.0,9.656,2018-1-23,16
911,121747,1,FLEET / PSB-FIRE,949,2018-01-23 14:55:59,2018-01-24 08:49:05,0 days 17:53:06.000000000,0 days 03:33:42.000000000,14.179,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6581V,,9.0,1.75,23,1,1,2018,15.0,8.75,1.5754444444444444,2018-1-23,16
912,167347,2,PUBLIC USE / 159 S. MAIN ST,607,2018-01-23 15:06:17,2018-01-23 17:58:24,0 days 02:52:04.000000000,0 days 02:51:47.000000000,9.342,Customer,Level 2,Salt Lake City,40.76569,-111.890976,630723,84070,1.5,1.5,23,1,1,2018,15.0,18.0,6.228000000000001,2018-1-23,16
914,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,480,2018-01-23 15:21:13,2018-01-23 18:12:46,0 days 02:51:31.000000000,0 days 02:51:20.000000000,13.700999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,829009,84020,1.5,1.5,23,1,1,2018,15.25,18.25,9.133999999999999,2018-1-23,16
915,121747,2,FLEET / PSB-FIRE,950,2018-01-23 16:16:02,2018-01-25 09:23:51,1 days 17:07:49.000000000,0 days 04:39:45.000000000,8.027000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6585V,,8.5,2.25,23,1,1,2018,16.25,9.5,0.9443529411764707,2018-1-23,16
916,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,1516749437,2018-01-23 16:17:38,2018-01-23 17:16:52,0 days 00:59:14.000000000,0 days 00:59:08.000000000,9.991,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,1134601,84045,0.5,0.5,23,1,1,2018,16.25,17.25,19.982,2018-1-23,16
917,167437,1,PUBLIC USE / 300 SOUTH,1516752912,2018-01-23 17:15:23,2018-01-23 22:38:21,0 days 05:22:58.000000000,0 days 03:35:46.000000000,15.755999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1228131,84111,2.75,1.75,23,1,1,2018,17.25,22.75,5.729454545454545,2018-1-23,16
918,182105,1,PUBLIC USE / FAIRMONT PARK,282,2018-01-23 18:43:46,2018-01-23 20:18:24,0 days 01:34:41.000000000,0 days 01:34:25.000000000,4.5489999999999995,Plug Out at Vehicle,Level 2,Salt Lake City,40.722263,-111.86178600000001,789807,84102,0.75,0.75,23,1,1,2018,18.75,20.25,6.065333333333332,2018-1-23,16
919,167347,1,PUBLIC USE / 159 S. MAIN ST,608,2018-01-23 18:56:02,2018-01-23 21:25:29,0 days 02:29:25.000000000,0 days 02:29:04.000000000,8.905,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,810581,84088,1.25,1.25,23,1,1,2018,19.0,21.5,7.124,2018-1-23,16
920,167437,2,PUBLIC USE / 300 SOUTH,1192,2018-01-23 19:49:04,2018-01-23 22:49:53,0 days 03:00:51.000000000,0 days 02:45:11.000000000,17.456,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,514039,84109,1.5,1.5,23,1,1,2018,19.75,22.75,11.637333333333332,2018-1-23,16
921,167347,1,PUBLIC USE / 159 S. MAIN ST,610,2018-01-23 21:55:12,2018-01-24 00:05:38,0 days 02:10:25.000000000,0 days 02:10:07.000000000,9.418,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1602241,84041,1.0,1.0,23,1,1,2018,22.0,0.0,9.418,2018-1-23,16
906,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,479,2018-01-23 13:39:51,2018-01-23 17:47:03,0 days 04:07:12.000000000,0 days 02:00:19.000000000,6.308,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1211931,84124,2.0,1.0,23,1,1,2018,13.75,17.75,3.154,2018-1-23,16
891,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,505,2018-01-23 11:46:50,2018-01-23 12:18:09,0 days 00:31:19.000000000,0 days 00:31:00.000000000,7.27,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,679849,84025,0.25,0.25,23,1,1,2018,11.75,12.25,29.08,2018-1-23,16
889,144179,1,FLEET / SLC FACILITIES,538,2018-01-23 11:07:49,2018-01-23 11:24:47,0 days 00:17:01.000000000,0 days 00:16:49.000000000,1.5819999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,0.25,0.25,23,1,1,2018,11.0,11.5,6.327999999999999,2018-1-23,16
888,121747,2,FLEET / PSB-FIRE,947,2018-01-23 09:51:18,2018-01-23 10:13:16,0 days 00:21:57.000000000,0 days 00:21:51.000000000,1.653,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6583V,,0.25,0.25,23,1,1,2018,9.75,10.25,6.612,2018-1-23,16
890,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,467,2018-01-23 11:25:19,2018-01-23 17:08:58,0 days 05:43:39.000000000,0 days 01:22:47.000000000,3.9819999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1439391,77429,2.75,0.75,23,1,1,2018,11.5,17.25,1.448,2018-1-23,16
860,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,1516714693,2018-01-23 06:38:18,2018-01-23 09:59:25,0 days 03:21:07.000000000,0 days 02:37:09.000000000,8.05,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1217291,84128,1.75,1.25,23,1,1,2018,6.75,10.0,4.6000000000000005,2018-1-23,16
861,128725,1,RMP NTO OFFICE / STATION 1,1075,2018-01-23 06:54:11,2018-01-23 11:19:38,0 days 04:25:27.000000000,0 days 03:52:17.000000000,17.349,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,386027,84302,2.25,2.0,23,1,1,2018,7.0,11.25,7.710666666666667,2018-1-23,16
862,210199,1,PACKSIZE / CLEAN AIR 6,120,2018-01-23 07:02:37,2018-01-23 17:17:49,0 days 10:15:12.000000000,0 days 02:03:39.000000000,6.188,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,1137391,84075,5.25,1.0,23,1,1,2018,7.0,17.25,1.1786666666666665,2018-1-23,16
863,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,477,2018-01-23 07:19:05,2018-01-23 13:23:40,0 days 06:04:35.000000000,0 days 02:15:19.000000000,6.7010000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,785525,84041,3.0,1.25,23,1,1,2018,7.25,13.5,2.2336666666666667,2018-1-23,16
864,212307,1,PACKSIZE / CLEAN AIR 1,95,2018-01-23 07:27:55,2018-01-23 17:39:48,0 days 10:11:53.000000000,0 days 03:54:40.000000000,9.097000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.74242,-111.98172,1301971,84111,5.0,2.0,23,1,1,2018,7.5,17.75,1.8194000000000004,2018-1-23,16
865,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,478,2018-01-23 07:44:02,2018-01-23 11:49:59,0 days 04:06:00.000000000,0 days 04:05:43.000000000,16.778,Customer,Level 2,Salt Lake City,40.771259,-111.93231999999999,1350161,84037,2.0,2.0,23,1,1,2018,7.75,11.75,8.389,2018-1-23,16
866,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,1516718752,2018-01-23 07:45:55,2018-01-23 12:23:01,0 days 04:37:05.000000000,0 days 02:56:29.000000000,7.05,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1301491,84107,2.25,1.5,23,1,1,2018,7.75,12.5,3.1333333333333333,2018-1-23,16
868,210213,1,PACKSIZE / CLEAN AIR 11,83,2018-01-23 07:54:22,2018-01-23 17:20:49,0 days 09:26:27.000000000,0 days 03:36:20.000000000,13.421,Plug Out at Vehicle,Level 2,Salt Lake City,40.742413,-111.98162099999999,1087571,84014,4.75,1.75,23,1,1,2018,8.0,17.25,2.825473684210526,2018-1-23,16
