,EVSE ID,Port Number,Station Name,Plug In Event Id,Start Date,End Date,Total Duration (hh:mm:ss),Charging Time (hh:mm:ss),Energy (kWh),Ended By,Port Type,City,Latitude,Longitude,User ID,Driver Postal Code,Duration (h),Charging (h),DayofYr,DayofWk,isWeekday,Year,StartHr,EndHr,AvgPwr,Date,dayCount
107,128725,2,RMP NTO OFFICE / STATION 1,1053,2018-01-03 14:33:58,2018-01-03 18:39:36,0 days 04:05:38.000000000,0 days 03:44:53.000000000,11.735,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,1337271,84065,2.0,1.75,3,2,1,2018,14.0,18.0,5.8675,2018-1-3,2
92,167437,1,PUBLIC USE / 300 SOUTH,1087,2018-01-03 11:12:19,2018-01-03 13:22:46,0 days 02:10:26.000000000,0 days 02:08:47.000000000,6.736000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,748715,84103,1.0,1.0,3,2,1,2018,11.0,13.0,6.736000000000001,2018-1-3,2
78,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,428,2018-01-03 08:16:32,2018-01-03 11:03:38,0 days 02:47:05.000000000,0 days 02:04:20.000000000,5.9510000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,782197,84041,1.5,1.0,3,2,1,2018,8.0,11.0,3.967333333333334,2018-1-3,2
90,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,432,2018-01-03 10:53:58,2018-01-03 11:19:16,0 days 00:25:18.000000000,0 days 00:25:00.000000000,7.962000000000001,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,679849,84025,0.25,0.25,3,2,1,2018,10.0,11.0,31.848000000000003,2018-1-3,2
63,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,431,2018-01-03 05:31:25,2018-01-03 06:11:01,0 days 00:39:35.000000000,0 days 00:39:28.000000000,10.097999999999999,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,817335,84015,0.25,0.25,3,2,1,2018,5.0,6.0,40.391999999999996,2018-1-3,2
64,210199,2,PACKSIZE / CLEAN AIR 6,90,2018-01-03 06:05:31,2018-01-03 11:31:57,0 days 05:26:25.000000000,0 days 02:01:17.000000000,6.103,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,1137391,84075,2.75,1.0,3,2,1,2018,6.0,11.0,2.219272727272727,2018-1-3,2
91,182139,2,PUBLIC USE / SUGAR HOUSE,1515002906,2018-01-03 11:08:36,2018-01-03 12:17:02,0 days 01:08:24.000000000,0 days 01:08:02.000000000,3.988,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1006051,84124,0.5,0.5,3,2,1,2018,11.0,12.0,7.976,2018-1-3,2
66,128725,1,RMP NTO OFFICE / STATION 1,1051,2018-01-03 07:13:03,2018-01-03 15:39:46,0 days 08:26:43.000000000,0 days 06:14:18.000000000,18.996,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,386027,84302,4.25,3.0,3,2,1,2018,7.0,15.0,4.469647058823529,2018-1-3,2
67,128725,2,RMP NTO OFFICE / STATION 1,1052,2018-01-03 07:31:53,2018-01-03 11:29:26,0 days 03:57:35.000000000,0 days 03:57:19.000000000,12.036,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,736191,84405,2.0,2.0,3,2,1,2018,7.0,11.0,6.018,2018-1-3,2
68,167437,1,PUBLIC USE / 300 SOUTH,1084,2018-01-03 07:35:34,2018-01-03 08:07:46,0 days 00:32:15.000000000,0 days 00:31:59.000000000,3.617,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1010781,84103,0.25,0.25,3,2,1,2018,7.0,8.0,14.468,2018-1-3,2
69,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,436,2018-01-03 07:38:44,2018-01-03 11:47:55,0 days 04:09:11.000000000,0 days 03:33:49.000000000,10.720999999999998,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1337271,84065,2.0,1.75,3,2,1,2018,7.0,11.0,5.360499999999999,2018-1-3,2
70,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,412,2018-01-03 07:45:54,2018-01-03 11:43:25,0 days 03:57:29.000000000,0 days 03:57:21.000000000,16.372,Customer,Level 2,Salt Lake City,40.771263,-111.932381,1350161,84037,2.0,2.0,3,2,1,2018,7.0,11.0,8.186,2018-1-3,2
71,210207,1,PACKSIZE / CLEAN AIR 9,74,2018-01-03 07:49:38,2018-01-03 12:14:33,0 days 04:24:55.000000000,0 days 01:40:49.000000000,4.842,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,348863,84065,2.25,0.75,3,2,1,2018,7.0,12.0,2.1519999999999997,2018-1-3,2
72,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,1514991030,2018-01-03 07:50:36,2018-01-03 11:20:21,0 days 03:29:45.000000000,0 days 03:29:16.000000000,11.664000000000001,CPS Server,Level 2,Salt Lake City,40.771267,-111.932449,1131511,84123,1.75,1.75,3,2,1,2018,7.0,11.0,6.665142857142858,2018-1-3,2
73,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,1514991487,2018-01-03 07:58:16,2018-01-03 12:03:10,0 days 04:04:53.000000000,0 days 03:33:35.000000000,8.47,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1301491,84107,2.0,1.75,3,2,1,2018,7.0,12.0,4.235,2018-1-3,2
74,210207,2,PACKSIZE / CLEAN AIR 9,75,2018-01-03 08:05:38,2018-01-03 17:08:26,0 days 09:02:48.000000000,0 days 04:15:07.000000000,5.542000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1092231,84111,4.5,2.25,3,2,1,2018,8.0,17.0,1.2315555555555557,2018-1-3,2
75,204577,2,PACKSIZE / CLEAN AIR 4,120,2018-01-03 08:09:51,2018-01-03 15:59:11,0 days 07:49:20.000000000,0 days 01:48:58.000000000,4.9110000000000005,Plug Out at Vehicle,Level 2,Salt Lake City,40.742542,-111.981163,803613,84054,4.0,1.0,3,2,1,2018,8.0,15.0,1.2277500000000001,2018-1-3,2
65,167347,2,PUBLIC USE / 159 S. MAIN ST,1514986303,2018-01-03 06:31:50,2018-01-03 10:36:05,0 days 04:04:17.000000000,0 days 04:03:51.000000000,13.625,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1275721,84111,2.0,2.0,3,2,1,2018,6.0,10.0,6.8125,2018-1-3,2
77,210199,1,PACKSIZE / CLEAN AIR 6,91,2018-01-03 08:15:42,2018-01-03 12:09:48,0 days 03:54:06.000000000,0 days 02:15:10.000000000,5.321000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,1113081,84104,2.0,1.25,3,2,1,2018,8.0,12.0,2.6605000000000003,2018-1-3,2
76,210225,2,PACKSIZE / CLEAN AIR 13,140,2018-01-03 08:11:08,2018-01-03 17:34:18,0 days 09:23:10.000000000,0 days 03:15:14.000000000,13.434000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.742527,-111.98111000000002,1079571,84104,4.75,1.75,3,2,1,2018,8.0,17.0,2.8282105263157895,2018-1-3,2
89,167347,2,PUBLIC USE / 159 S. MAIN ST,1515001893,2018-01-03 10:51:40,2018-01-03 16:03:46,0 days 05:12:06.000000000,0 days 03:56:34.000000000,17.289,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,713733,84106,2.5,2.0,3,2,1,2018,10.0,16.0,6.9156,2018-1-3,2
87,117511,1,FLEET / FLEET,986,2018-01-03 10:10:35,2018-01-05 08:50:49,1 days 22:40:13.000000000,0 days 09:39:34.000000000,13.38,Plug Out at Vehicle,Level 2,Salt Lake City,40.758659,-111.946701,6579V,,11.25,4.75,3,2,1,2018,10.0,8.0,1.1893333333333334,2018-1-3,2
86,176447,2,SALT LAKE CITY / PSB-FIRE NORTH,311,2018-01-03 09:11:28,2018-01-03 12:04:30,0 days 02:53:07.000000000,0 days 02:02:11.000000000,6.195,Plug Out at Vehicle,Level 2,Salt Lake City,40.759009999999996,-111.88205,6587V,,1.5,1.0,3,2,1,2018,9.0,12.0,4.13,2018-1-3,2
85,167437,2,PUBLIC USE / 300 SOUTH,1086,2018-01-03 08:59:58,2018-01-03 12:17:11,0 days 03:17:11.000000000,0 days 03:17:03.000000000,9.475,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,786857,84040,1.75,1.75,3,2,1,2018,8.0,12.0,5.414285714285714,2018-1-3,2
84,167347,1,PUBLIC USE / 159 S. MAIN ST,508,2018-01-03 08:51:06,2018-01-03 10:16:31,0 days 01:25:24.000000000,0 days 01:24:50.000000000,5.218,Customer,Level 2,Salt Lake City,40.76569,-111.890976,630723,84070,0.75,0.75,3,2,1,2018,8.0,10.0,6.957333333333334,2018-1-3,2
88,210209,1,PACKSIZE / CLEAN AIR 12,57,2018-01-03 10:47:32,2018-01-03 16:10:49,0 days 05:23:22.000000000,0 days 01:54:16.000000000,5.85,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1458111,84121,2.75,1.0,3,2,1,2018,10.0,16.0,2.127272727272727,2018-1-3,2
82,210209,1,PACKSIZE / CLEAN AIR 12,56,2018-01-03 08:30:42,2018-01-03 09:24:50,0 days 00:54:11.000000000,0 days 00:53:54.000000000,2.9160000000000004,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1458111,84121,0.5,0.5,3,2,1,2018,8.0,9.0,5.832000000000001,2018-1-3,2
81,212301,1,PACKSIZE / CLEAN AIR 2,39,2018-01-03 08:28:28,2018-01-03 17:11:34,0 days 08:43:06.000000000,0 days 06:28:24.000000000,18.498,Plug Out at Vehicle,Level 2,Salt Lake City,40.742352000000004,-111.98126200000002,1301971,84111,4.25,3.25,3,2,1,2018,8.0,17.0,4.3524705882352945,2018-1-3,2
80,204591,2,PACKSIZE / CLEAN AIR 3,47,2018-01-03 08:23:32,2018-01-03 17:17:39,0 days 08:54:06.000000000,0 days 04:19:27.000000000,17.567,Plug Out at Vehicle,Level 2,Salt Lake City,40.742378,-111.981407,1114701,84096,4.5,2.25,3,2,1,2018,8.0,17.0,3.903777777777778,2018-1-3,2
79,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,413,2018-01-03 08:17:41,2018-01-03 12:01:33,0 days 03:43:52.000000000,0 days 01:30:59.000000000,4.227,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1439391,77429,1.75,0.75,3,2,1,2018,8.0,12.0,2.4154285714285715,2018-1-3,2
83,167437,1,PUBLIC USE / 300 SOUTH,1085,2018-01-03 08:43:55,2018-01-03 10:48:37,0 days 02:04:42.000000000,0 days 01:54:33.000000000,6.454,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1521471,84108,1.0,1.0,3,2,1,2018,8.0,10.0,6.454,2018-1-3,2
505,167347,2,PUBLIC USE / 159 S. MAIN ST,1515792374,2018-01-12 14:26:38,2018-01-12 15:37:34,0 days 01:10:54.000000000,0 days 01:10:48.000000000,3.968,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,708913,84111,0.5,0.5,12,4,1,2018,14.0,15.0,7.936,2018-1-12,9
497,117511,1,FLEET / FLEET,1001,2018-01-12 11:13:04,2018-01-16 10:18:13,3 days 23:05:08.000000000,0 days 10:31:18.000000000,11.877,Plug Out at Vehicle,Level 2,Salt Lake City,40.758659,-111.946701,6579V,,11.5,5.25,12,4,1,2018,11.0,10.0,1.0327826086956522,2018-1-12,9
498,144179,1,FLEET / SLC FACILITIES,531,2018-01-12 12:00:14,2018-01-16 10:04:54,3 days 22:04:40.000000000,0 days 05:47:56.000000000,9.656,Plug Out at Vehicle,Level 2,Salt Lake City,40.75592,-111.8834,6569V,,11.0,3.0,12,4,1,2018,12.0,10.0,0.8778181818181818,2018-1-12,9
499,117979,2,FLEET / LIBRARY POOL,28,2018-01-12 12:36:15,2018-01-16 12:58:45,4 days 00:22:33.000000000,0 days 08:37:23.000000000,8.187999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.758465,-111.883247,6573V,,0.25,4.25,12,4,1,2018,12.0,12.0,32.751999999999995,2018-1-12,9
500,167347,2,PUBLIC USE / 159 S. MAIN ST,553,2018-01-12 12:48:08,2018-01-12 13:47:55,0 days 00:59:49.000000000,0 days 00:59:23.000000000,6.455,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,794363,84121,0.5,0.5,12,4,1,2018,12.0,13.0,12.91,2018-1-12,9
501,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,435,2018-01-12 12:53:03,2018-01-12 17:35:19,0 days 04:42:16.000000000,0 days 02:16:59.000000000,7.196000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,1054141,84123,2.25,1.25,12,4,1,2018,12.0,17.0,3.1982222222222223,2018-1-12,9
496,167437,2,PUBLIC USE / 300 SOUTH,1142,2018-01-12 11:02:30,2018-01-12 14:28:18,0 days 03:25:45.000000000,0 days 03:25:35.000000000,21.868000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1069021,84105,1.75,1.75,12,4,1,2018,11.0,14.0,12.496,2018-1-12,9
502,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,459,2018-01-12 13:12:11,2018-01-12 16:46:12,0 days 03:34:01.000000000,0 days 03:19:46.000000000,12.243,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,829009,84020,1.75,1.75,12,4,1,2018,13.0,16.0,6.996,2018-1-12,9
503,117511,2,FLEET / FLEET,1002,2018-01-12 13:49:13,2018-01-16 12:16:25,3 days 22:27:12.000000000,0 days 03:51:12.000000000,13.198,Plug Out at Vehicle,Level 2,Salt Lake City,40.758659,-111.946701,6577V,,11.25,2.0,12,4,1,2018,13.0,12.0,1.1731555555555555,2018-1-12,9
504,167713,2,PUBLIC USE / LIBERTY PARK,534,2018-01-12 14:11:00,2018-01-12 17:40:30,0 days 03:29:29.000000000,0 days 02:26:38.000000000,16.435,Plug Out at Vehicle,Level 2,Salt Lake City,40.746788,-111.87631200000001,1058341,84604,1.75,1.25,12,4,1,2018,14.0,17.0,9.391428571428571,2018-1-12,9
506,182139,2,PUBLIC USE / SUGAR HOUSE,1515795976,2018-01-12 15:26:27,2018-01-12 16:00:51,0 days 00:34:26.000000000,0 days 00:34:13.000000000,2.113,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,0.25,0.25,12,4,1,2018,15.0,16.0,8.452,2018-1-12,9
512,182139,1,PUBLIC USE / SUGAR HOUSE,1515807577,2018-01-12 18:39:43,2018-01-12 20:18:20,0 days 01:38:37.000000000,0 days 01:33:44.000000000,5.347,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,1052591,84005,0.75,0.75,12,4,1,2018,18.0,20.0,7.129333333333334,2018-1-12,9
508,167347,2,PUBLIC USE / 159 S. MAIN ST,554,2018-01-12 16:14:39,2018-01-12 19:04:28,0 days 02:49:52.000000000,0 days 02:49:41.000000000,9.374,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,1210021,84037,1.5,1.5,12,4,1,2018,16.0,19.0,6.249333333333333,2018-1-12,9
509,182139,2,PUBLIC USE / SUGAR HOUSE,912,2018-01-12 16:15:29,2018-01-12 17:12:48,0 days 00:57:17.000000000,0 days 00:57:10.000000000,6.227,Customer,Level 2,Salt Lake City,40.723351,-111.85875700000001,522749,84116,0.5,0.5,12,4,1,2018,16.0,17.0,12.454,2018-1-12,9
510,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,452,2018-01-12 16:40:04,2018-01-12 17:07:34,0 days 00:27:33.000000000,0 days 00:27:14.000000000,1.4380000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1439391,77429,0.25,0.25,12,4,1,2018,16.0,17.0,5.752000000000001,2018-1-12,9
511,182139,2,PUBLIC USE / SUGAR HOUSE,913,2018-01-12 17:18:02,2018-01-12 17:55:57,0 days 00:37:58.000000000,0 days 00:37:40.000000000,2.0709999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,752583,84106,0.25,0.25,12,4,1,2018,17.0,17.0,8.283999999999999,2018-1-12,9
513,167437,1,PUBLIC USE / 300 SOUTH,1143,2018-01-12 19:13:05,2018-01-12 20:17:44,0 days 01:04:37.000000000,0 days 01:04:23.000000000,3.595,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,730579,84105,0.5,0.5,12,4,1,2018,19.0,20.0,7.19,2018-1-12,9
514,167347,1,PUBLIC USE / 159 S. MAIN ST,555,2018-01-12 19:28:00,2018-01-12 22:26:21,0 days 02:58:24.000000000,0 days 02:58:01.000000000,9.802999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,558087,84663,1.5,1.5,12,4,1,2018,19.0,22.0,6.535333333333333,2018-1-12,9
515,182139,2,PUBLIC USE / SUGAR HOUSE,1515810638,2018-01-12 19:31:13,2018-01-12 19:55:37,0 days 00:24:21.000000000,0 days 00:23:29.000000000,1.449,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,0.25,0.25,12,4,1,2018,19.0,19.0,5.796,2018-1-12,9
516,182139,1,PUBLIC USE / SUGAR HOUSE,914,2018-01-12 22:15:55,2018-01-13 00:29:56,0 days 02:14:00.000000000,0 days 01:37:17.000000000,10.913,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,798303,84117,1.0,0.75,12,4,1,2018,22.0,0.0,10.913,2018-1-12,9
517,182139,2,PUBLIC USE / SUGAR HOUSE,1515823732,2018-01-12 23:09:08,2018-01-13 03:14:05,0 days 04:04:57.000000000,0 days 03:47:29.000000000,13.112,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,659423,84120,2.0,2.0,12,4,1,2018,23.0,3.0,6.556,2018-1-12,9
495,210207,1,PACKSIZE / CLEAN AIR 9,89,2018-01-12 10:29:10,2018-01-12 13:27:35,0 days 02:58:27.000000000,0 days 02:58:15.000000000,12.759,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,333033,84124,1.5,1.5,12,4,1,2018,10.0,13.0,8.506,2018-1-12,9
507,121747,1,FLEET / PSB-FIRE,938,2018-01-12 16:00:47,2018-01-17 08:01:14,4 days 16:00:27.000000000,0 days 08:24:15.000000000,11.284,Plug Out at Vehicle,Level 2,Salt Lake City,40.7589,-111.882011,6581V,,8.0,4.25,12,4,1,2018,16.0,8.0,1.4105,2018-1-12,9
494,182139,2,PUBLIC USE / SUGAR HOUSE,911,2018-01-12 10:19:05,2018-01-12 12:21:33,0 days 02:02:30.000000000,0 days 02:02:19.000000000,7.246,Plug Out at Vehicle,Level 2,Salt Lake City,40.723351,-111.85875700000001,,,1.0,1.0,12,4,1,2018,10.0,12.0,7.246,2018-1-12,9
483,176447,2,SALT LAKE CITY / PSB-FIRE NORTH,320,2018-01-12 08:26:32,2018-01-12 13:15:09,0 days 04:48:37.000000000,0 days 02:11:49.000000000,6.388999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.759009999999996,-111.88205,6587V,,2.5,1.0,12,4,1,2018,8.0,13.0,2.5555999999999996,2018-1-12,9
492,210215,2,PACKSIZE / CLEAN AIR 10,98,2018-01-12 10:14:47,2018-01-12 14:45:18,0 days 04:30:31.000000000,0 days 02:46:42.000000000,6.513999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742569,-111.98127,1178481,84104,2.25,1.5,12,4,1,2018,10.0,14.0,2.895111111111111,2018-1-12,9
493,153363,1A,RMP NTO OFFICE / NTO WEST LOT FC,469,2018-01-12 10:18:01,2018-01-12 10:59:31,0 days 00:41:30.000000000,0 days 00:41:16.000000000,7.422000000000001,Plug Out at Station,DC Fast,Salt Lake City,40.771263,-111.93251000000001,679849,84025,0.25,0.25,12,4,1,2018,10.0,10.0,29.688000000000002,2018-1-12,9
470,186415,2,RMP NTO OFFICE / NTO WEST LOT 3,1515764285,2018-01-12 06:38:10,2018-01-12 11:09:58,0 days 04:31:47.000000000,0 days 03:48:10.000000000,11.997,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1217291,84128,2.25,2.0,12,4,1,2018,6.0,11.0,5.332,2018-1-12,9
471,183643,2,RMP NTO OFFICE / NTO WEST LOT 2,434,2018-01-12 06:42:05,2018-01-12 11:47:35,0 days 05:05:29.000000000,0 days 04:03:15.000000000,12.17,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,791635,84047,2.5,2.0,12,4,1,2018,6.0,11.0,4.868,2018-1-12,9
472,128725,1,RMP NTO OFFICE / STATION 1,1066,2018-01-12 07:03:47,2018-01-12 17:39:46,0 days 10:35:59.000000000,0 days 02:09:11.000000000,6.457000000000001,Plug Out at Vehicle,Level 2,Salt Lake City,40.770634,-111.93139599999999,785525,84041,5.25,1.0,12,4,1,2018,7.0,17.0,1.229904761904762,2018-1-12,9
473,167437,1,PUBLIC USE / 300 SOUTH,1138,2018-01-12 07:13:52,2018-01-12 08:18:52,0 days 01:05:02.000000000,0 days 01:04:43.000000000,7.371,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1010781,84103,0.5,0.5,12,4,1,2018,7.0,8.0,14.742,2018-1-12,9
474,167347,2,PUBLIC USE / 159 S. MAIN ST,550,2018-01-12 07:39:13,2018-01-12 07:54:44,0 days 00:15:29.000000000,0 days 00:15:15.000000000,0.938,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,666445,84101,0.25,0.25,12,4,1,2018,7.0,7.0,3.752,2018-1-12,9
476,186285,2,RMP NTO OFFICE / NTO WEST LOT 1,458,2018-01-12 07:53:36,2018-01-12 11:28:16,0 days 03:34:38.000000000,0 days 03:34:19.000000000,15.072000000000001,Customer,Level 2,Salt Lake City,40.771259,-111.93231999999999,1350161,84037,1.75,1.75,12,4,1,2018,7.0,11.0,8.61257142857143,2018-1-12,9
477,210207,2,PACKSIZE / CLEAN AIR 9,88,2018-01-12 08:00:47,2018-01-12 17:06:47,0 days 09:05:59.000000000,0 days 04:13:51.000000000,6.297999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742496,-111.98101799999999,1092231,84111,4.5,2.0,12,4,1,2018,8.0,17.0,1.3995555555555554,2018-1-12,9
478,212307,2,PACKSIZE / CLEAN AIR 1,87,2018-01-12 08:05:59,2018-01-12 17:12:44,0 days 09:06:45.000000000,0 days 01:52:29.000000000,5.083,Plug Out at Vehicle,Level 2,Salt Lake City,40.74242,-111.98172,1087571,84014,4.5,1.0,12,4,1,2018,8.0,17.0,1.1295555555555556,2018-1-12,9
479,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,451,2018-01-12 08:07:24,2018-01-12 11:05:57,0 days 02:58:33.000000000,0 days 02:11:02.000000000,6.24,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,1439391,77429,1.5,1.0,12,4,1,2018,8.0,11.0,4.16,2018-1-12,9
480,210199,1,PACKSIZE / CLEAN AIR 6,107,2018-01-12 08:11:14,2018-01-12 16:01:04,0 days 07:49:50.000000000,0 days 02:21:57.000000000,7.404,Plug Out at Vehicle,Level 2,Salt Lake City,40.742577000000004,-111.981323,803613,84054,4.0,1.25,12,4,1,2018,8.0,16.0,1.851,2018-1-12,9
475,186285,1,RMP NTO OFFICE / NTO WEST LOT 1,1515768676,2018-01-12 07:51:23,2018-01-12 17:02:12,0 days 09:10:49.000000000,0 days 02:51:03.000000000,6.457999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.771259,-111.93231999999999,1301491,84107,4.5,1.5,12,4,1,2018,7.0,17.0,1.435111111111111,2018-1-12,9
482,210209,1,PACKSIZE / CLEAN AIR 12,66,2018-01-12 08:25:50,2018-01-12 12:30:38,0 days 04:04:48.000000000,0 days 01:57:25.000000000,5.987,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1458111,84121,2.0,1.0,12,4,1,2018,8.0,12.0,2.9935,2018-1-12,9
481,117511,2,FLEET / FLEET,1000,2018-01-12 08:13:22,2018-01-12 10:42:11,0 days 02:28:46.000000000,0 days 02:28:41.000000000,14.525,Plug Out at Vehicle,Level 2,Salt Lake City,40.758659,-111.946701,6579V,,1.25,1.25,12,4,1,2018,8.0,10.0,11.620000000000001,2018-1-12,9
490,167437,2,PUBLIC USE / 300 SOUTH,1141,2018-01-12 09:46:47,2018-01-12 10:35:37,0 days 00:48:48.000000000,0 days 00:48:29.000000000,2.6519999999999997,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,791059,84104,0.5,0.5,12,4,1,2018,9.0,10.0,5.303999999999999,2018-1-12,9
489,167347,2,PUBLIC USE / 159 S. MAIN ST,552,2018-01-12 09:21:54,2018-01-12 11:43:24,0 days 02:21:34.000000000,0 days 02:21:18.000000000,8.656,Customer,Level 2,Salt Lake City,40.76569,-111.890976,630723,84070,1.25,1.25,12,4,1,2018,9.0,11.0,6.9248,2018-1-12,9
488,167437,2,PUBLIC USE / 300 SOUTH,1140,2018-01-12 09:13:10,2018-01-12 09:39:59,0 days 00:26:48.000000000,0 days 00:26:32.000000000,1.6230000000000002,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,1375521,84108,0.25,0.25,12,4,1,2018,9.0,9.0,6.492000000000001,2018-1-12,9
487,167437,1,PUBLIC USE / 300 SOUTH,1139,2018-01-12 09:02:18,2018-01-12 17:30:44,0 days 08:28:25.000000000,0 days 03:17:25.000000000,9.12,Plug Out at Vehicle,Level 2,Salt Lake City,40.762943,-111.889496,786857,84040,4.25,1.75,12,4,1,2018,9.0,17.0,2.145882352941176,2018-1-12,9
491,210209,2,PACKSIZE / CLEAN AIR 12,68,2018-01-12 09:49:05,2018-01-12 17:06:55,0 days 07:17:50.000000000,0 days 01:57:52.000000000,5.757999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1114701,84096,3.75,1.0,12,4,1,2018,9.0,17.0,1.5354666666666665,2018-1-12,9
485,183643,1,RMP NTO OFFICE / NTO WEST LOT 2,1515771477,2018-01-12 08:40:46,2018-01-12 12:48:32,0 days 04:07:46.000000000,0 days 04:07:14.000000000,13.370999999999999,Plug Out at Vehicle,Level 2,Salt Lake City,40.771263,-111.932381,708227,84093,2.0,2.0,12,4,1,2018,8.0,12.0,6.685499999999999,2018-1-12,9
484,210209,2,PACKSIZE / CLEAN AIR 12,67,2018-01-12 08:26:50,2018-01-12 09:40:28,0 days 01:13:37.000000000,0 days 01:13:25.000000000,7.3,Plug Out at Vehicle,Level 2,Salt Lake City,40.742546000000004,-111.981224,1114701,84096,0.5,0.5,12,4,1,2018,8.0,9.0,14.6,2018-1-12,9
486,167347,1,PUBLIC USE / 159 S. MAIN ST,551,2018-01-12 08:53:23,2018-01-12 12:16:38,0 days 03:23:14.000000000,0 days 03:23:01.000000000,11.192,Plug Out at Vehicle,Level 2,Salt Lake City,40.76569,-111.890976,558087,84663,1.75,1.75,12,4,1,2018,8.0,12.0,6.395428571428572,2018-1-12,9
1658,186415,1,RMP NTO OFFICE / NTO WEST LOT 3,495,2018-02-08 13:24:53,2018-02-08 17:48:56,0 days 04:24:03.000000000,0 days 02:51:12.000000000,16.241,Plug Out at Vehicle,Level 2,Salt Lake City,40.771267,-111.932449,447091,84401,2.25,1.5,39,3,1,2018,13.0,17.0,7.218222222222222,2018-2-8,28
